predict	real	text
1	0	                                               주차장 재희가 재개봉 예전에 군대갈 때 전부터 눈치보 깠 먹어야했어요내 살다살다 이렇게 ᄏᄏᄏ
1	0	                                                                   이걸로 그만큼 웃기고 영화를 정말로 데드풀다
1	0	                                                         여러분 밖에서 망 해볼까 다 무궁화이라는 걸 부추이라는 이상한 영화를
1	0	                 완전 재밌게뜸ᄏᄏᄏ 단 코미디를공포증라고 속인 장르가훼이크 때문에 점 깍음스럽고 스칼렛 요한슨은 어렷을 전부터 예뻐양 ᄉ
1	0	                                                                           좀 화이팅 차가운
1	0	                     감독이완은 본인이 아직도 이육사만 나왔다 누군가 나오는지 아닌가 봤더니 감독이완 일부러도 모르겠고 받으며완전 딴 사람이 일부러 진짜로 이육사 같아요
1	0	                                                                       no 잼 자 채우기
1	0	                                                                   this movie is really sucks
1	0	                                                                       시간을잘때웠입니다
1	0	                         영화를끝날무렵잠시 띵한후 한번도 나왔다는 스타일 동영상ost 추천받만점주 지금은건 못찾은음 원피스 너무 좋아서
